"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021532","neural tube patterning","20/5723","32/18805",0.625,2.05366503582037,3.94557805876863,0.00017522851405409,0.0026545089912505,0.00212569964395337,"BMP4/HES1/TCTN1/GLI3/GPR161/TULP3/SMO/ARL13B/EN1/ATP6AP2/RPGRIP1L/FKBP8/PTCH1/WDR19/IFT140/SSBP3/TBC1D32/PAX6/KDM2B/DZIP1L",20
"GO:0036075","replacement ossification","20/5723","32/18805",0.625,2.05366503582037,3.94557805876863,0.00017522851405409,0.0026545089912505,0.00212569964395337,"COL1A1/FOXC1/BMP4/EXT1/MMP16/COL2A1/FGFR3/MMP14/DLX5/RUNX2/SCX/NAB1/NAB2/NPR2/COL13A1/BMP6/FGF18/TEK/MMP13/MEF2D",20
"GO:0180046","GPI anchored protein biosynthesis","20/5723","32/18805",0.625,2.05366503582037,3.94557805876863,0.00017522851405409,0.0026545089912505,0.00212569964395337,"DPM3/GPAA1/PGAP1/PIGT/SLC30A5/PIGC/DPM1/PIGG/PIGF/PIGP/PIGH/PIGL/PIGX/PIGK/PIGZ/PIGO/PIGS/PIGV/PIGB/PIGQ",20
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","51/5723","108/18805",0.472222222222222,1.55165802706428,3.80273250896212,0.000175954819503785,0.0026545089912505,0.00212569964395337,"FOXC2/FOXC1/PDGFRB/IGF1R/DDR2/EGFR/SULF1/EMILIN1/NTRK3/PGF/FGFR1/MET/HSPB1/ERBB2/VEGFB/NTRK2/FGFR3/EPHA7/EPHA3/VEGFA/NEDD4/EPHB4/FGF9/FZD4/ITGA5/VAV2/VTN/DAB2IP/NRP1/PTK2/GRB10/EPHA2/ROR2/BCAR1/EPHA4/PDCD6/PDGFRA/ARNT/TMEM204/VEGFC/ROBO1/FGF18/SRC/TEK/HGS/HIF1AN/LTK/PRKD1/EPHA5/DLL1/ITGB3",51
"GO:0061383","trabecula morphogenesis","27/5723","48/18805",0.5625,1.84829853223834,3.89213205471447,0.000176461885980321,0.0026545089912505,0.00212569964395337,"COL1A1/MMP2/SFRP1/BMP5/FBN2/TGFB2/HEG1/ADAMTS1/BMPR1A/FHL2/MSX2/VEGFA/THBS3/NACA/EGLN1/NOG/TGFBR3/GREM1/MED1/ENG/SOS1/HEY1/TEK/SRF/RBP4/NKX2-5/NRG1",27
"GO:0071526","semaphorin-plexin signaling pathway","27/5723","48/18805",0.5625,1.84829853223834,3.89213205471447,0.000176461885980321,0.0026545089912505,0.00212569964395337,"EDNRA/FLNA/MET/ERBB2/PLXNA4/SEMA3C/PLXNA2/SEMA5A/PLXNA3/ECE1/PLXNA1/NRP1/SEMA4A/SEMA3B/PLXNB2/NRP2/SEMA3F/GDNF/SEMA3A/SEMA6C/FARP2/SEMA5B/SEMA3D/SEMA4B/EDN1/SEMA3E/SEMA4G",27
"GO:1905475","regulation of protein localization to membrane","84/5723","197/18805",0.426395939086294,1.40107909042771,3.74294294942975,0.000180011603490899,0.00270145984953127,0.00216329734019764,"SPTBN1/GPC6/EGFR/CEMIP/LRP1/GPC1/MYO1C/PGRMC1/GPC4/ATP2B4/CDH2/PRKCI/ITGB1/RACK1/ERBB2/LGALS3/CNPY4/DAG1/TCAF1/GSN/ITGA3/PKDCC/FARP1/TMEM108/MMP14/EPHA3/MESD/PIK3CA/ZMYND8/TMED2/PPFIA1/PTPN9/AR/ACSL3/HRAS/EPHA2/WNK3/CAMK2D/LZTFL1/VPS26B/GPER1/TMEM59/KCNB1/RHOQ/ZDHHC8/FRRS1L/LYPLAL1/NLGN2/AKT1/ATP2C1/SORBS1/CRK/WNK4/CACNA2D2/ITGB1BP1/PID1/GPC3/NECAB2/TNFAIP6/CHP1/STOM/AP2M1/CLIP3/RAB11FIP2/SLC1A1/MTCL1/MRAP2/SLC30A1/SHISA6/NKD2/MIEF2/GPC2/KIF5B/LYPD1/CDK5R1/ARHGAP44/CD81/CAMK2G/OLFM1/DMTN/STAC2/MRAP/LRRC15/CAMK2B",84
"GO:0048013","ephrin receptor signaling pathway","42/5723","85/18805",0.494117647058824,1.62360341655446,3.8112281572974,0.000186297167563985,0.00278914738041758,0.00223351648573399,"PDGFRB/IGF1R/DDR2/EGFR/MMP2/NTRK3/FGFR1/MET/CHN1/ERBB2/EFNB2/EFNA5/NTRK2/FGFR3/EPHA7/KALRN/EPHA3/PAK3/NCK2/EPHB4/EFNB1/ARHGEF7/SIPA1L1/YES1/PTK2/EPHA2/EFNA4/EFNB3/ROR2/EPHA4/PDGFRA/SS18/CRK/ARHGEF28/SRC/EFNA3/TEK/EFNA1/CDK5R1/LTK/EPHA5/MMP9",42
"GO:0040014","regulation of multicellular organism growth","34/5723","65/18805",0.523076923076923,1.71875966074813,3.83933052574965,0.000187271261216076,0.00279047460861686,0.00223457931449816,"GNAS/APP/PPIB/STC2/GHR/PIK3CA/FOXS1/SMO/SOCS2/ADRB1/ATRN/BBS4/NPY1R/CACNA2D2/ATP8A2/HDAC3/RAI1/CSF1/PTCH1/FOSL2/PEX5/GDF15/MBD5/FXN/STAT3/AFG3L2/GAMT/GPAM/FTO/GDF5/BBS2/MKKS/DRD2/SPTBN4",34
"GO:0048814","regulation of dendrite morphogenesis","34/5723","65/18805",0.523076923076923,1.71875966074813,3.83933052574965,0.000187271261216076,0.00279047460861686,0.00223457931449816,"SDC2/OBSL1/DBN1/NSMF/CUX1/NFATC4/NEDD4/PARP6/CAPRIN2/FZD4/CDKL5/EPHA4/LZTS1/STK11/GSK3B/SYNE1/CUL7/FBXW8/TNIK/CAPRIN1/RAPGEF2/HDAC6/SLC30A1/SS18L1/ANKRD27/STAU2/ITPKA/ANAPC2/CDKL3/RELN/SARM1/HECW1/GORASP1/CAMK2B",34
"GO:1901654","response to ketone","94/5723","225/18805",0.417777777777778,1.37276098394393,3.72047829700549,0.000188114829445765,0.00279643341980344,0.00223935106055721,"YAP1/IGF1R/SERPINF1/EGFR/CYP1B1/FOXP1/SLIT2/GJB2/ROCK2/ERRFI1/KLF9/SFRP1/PAPPA/GNAS/IGFBP7/SLIT3/CAV1/ADCY2/PTGDR/TGFB2/DSG2/GPI/INHBA/EFNA5/ASS1/GHR/TNC/TBX2/TGFB3/POSTN/ADCY6/NEFL/GAS6/CALR/PIK3CA/ELK1/UGT3A2/AKR1C3/PRKAA2/GOLPH3/KLF2/AR/NQO1/FOXO3/STK39/CA9/BORCS7/ATP5F1A/PTGFR/HSF1/AKR1C2/AKT1/UBE3A/SRD5A1/TGFBR3/FBXO32/SIN3A/PTGER2/LARP1/COMT/CAD/GLB1/SLC39A9/HOXA10/PRKAA1/OXTR/AVPR1A/ADCY5/DDIT4/AXIN2/SRC/SMYD3/FOSL1/SP1/HDAC6/SH3RF1/PAX6/OXT/SCNN1A/HOXB13/EDN1/PRKD1/ACACA/AIFM1/PSPH/CPS1/TH/HOXA13/HOXA11/ADCY3/CRH/NR1H3/SCNN1G/RPL27",94
"GO:0042698","ovulation cycle","38/5723","75/18805",0.506666666666667,1.66483778903838,3.81572758220177,0.00019235017617079,0.00285266625977527,0.00228438165879613,"IGF1R/SERPINF1/EGFR/CYP1B1/MDK/SLIT2/MMP2/SLIT3/TGFB2/PTN/BMPR1B/INHBA/ADAMTS1/CA12/PLEKHA1/PTX3/TGFB3/FZD4/ADNP/SLC26A6/GDF10/FOXO3/PGR/PTPRN/EGR1/PDGFRA/NPR2/NCOR2/TNFAIP6/OXTR/HAS2/CASP2/SRC/ROBO2/GAS2/AMH/LHCGR/NHLH2",38
"GO:0090102","cochlea development","29/5723","53/18805",0.547169811320755,1.79792561626538,3.84748085217845,0.000198000264161813,0.0029232677678756,0.00234091851782585,"ZEB1/FRZB/SIX1/HES1/PTK7/EYA1/FZD2/CTHRC1/DCHS1/NECTIN3/TBX2/WNT5A/IFT20/SOX9/DVL1/TBX18/SOBP/DVL2/EPHA4/RPGRIP1L/CDH23/CALB1/IFT27/TBX1/PAX2/KCNK2/GABRB2/HOXA1/SLITRK6",29
"GO:0072012","glomerulus vasculature development","19/5723","30/18805",0.633333333333333,2.08104723629798,3.91936082274885,0.000198038289208771,0.0029232677678756,0.00234091851782585,"FOXC2/PDGFRB/EDNRA/NOTCH3/BMP4/HES1/ACTA2/NOTCH2/PDGFD/OSR1/EGR1/PDGFRA/ANGPT2/ANGPT1/GPR4/TEK/EDN1/WT1/ITGB3",19
"GO:0045333","cellular respiration","101/5723","245/18805",0.412244897959184,1.35458069301458,3.69495422540547,0.000201643378793698,0.00296952854330999,0.00237796360382632,"COL6A1/COX7A1/AK4/ABCC9/BNIP3/PLEC/NUPR1/COX7A2L/STOML2/NFATC4/PPARGC1A/COX4I2/SLC25A23/CISD1/NDUFS4/PIK3CA/NNT/SHMT2/PDHB/SURF1/SUCLA2/ACO1/NDUFB5/NDUFC1/NDUFA8/SDHA/NDUFA5/NDUFS3/SLC25A25/PDHA1/DLD/ATP5PO/NIPSNAP2/COQ9/DNAJC15/DNAJC30/UQCRC1/IMMP2L/NDUFS8/ATP5F1A/UQCC3/MTFR1L/SUCLG1/COX6A1/OGDHL/IDH3G/PUM2/IREB2/VCP/NDUFB10/MT-CO3/SDHD/ETFRF1/UQCRC2/NDUFAB1/PINK1/NDUFA9/TMEM135/NDUFS1/SDHC/NDUFV1/SUCLG2/COQ10A/MDH1/ARL2/MDH2/NDUFS2/UQCRB/NDUFB7/CS/MT-CYB/ETFB/CYC1/ISCU/ATP5F1B/FXN/TEFM/AIFM2/DLAT/NDUFB4/ETFDH/ATP5PF/ATP5F1C/NDUFC2/NDUFA1/ATP5F1D/DLST/SIRT3/SLC35A4/SLC25A14/MTFR1/UQCRHL/UQCRH/COX6B1/CHCHD2/PRDM16/SDHAF4/ME3/MT-CO1/MDH1B/SLC25A51",101
"GO:0003180","aortic valve morphogenesis","23/5723","39/18805",0.58974358974359,1.93781726456897,3.87761416202853,0.000203549716767878,0.00299061506943574,0.00239484944645313,"TWIST1/CDH11/SNAI2/EMILIN1/JAG1/BMP4/SLIT2/ROCK2/SLIT3/ELN/SOX9/HEYL/SMAD6/SMAD2/HEY1/ROBO1/AXIN2/EFNA1/ROBO2/NFATC1/NKX2-5/GATA4/ADAMTS5",23
"GO:0009166","nucleotide catabolic process","71/5723","162/18805",0.438271604938272,1.44010091400737,3.72093256928227,0.000206435418615197,0.00302595917100368,0.00242315258815145,"COL6A1/SLC4A4/NT5E/APP/NUDT4/PDE1A/PGM1/PDE5A/PFKM/GPI/PGAM1/ENO2/PFKP/NUPR1/UCHL1/LDHA/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/DUT/PDE8B/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/DNPH1/ENO1/OGDHL/NUDT9/SMUG1/ARNT/VCP/NEIL1/HK1/UNG/NTHL1/FOXK2/NT5C/NEIL2/PRKAA1/XDH/ARL2/MLST8/NUDT11/ENTPD4/TDG/OGG1/DDIT4/FLCN/SRC/STAT3/ENTPD5/HINT1/NUDT12/NUDT17/NUDT10/SLC2A6/PGAM2/NT5M/RPTOR/PDE10A/SARM1/ENTPD7/HTR2A/FKRP",71
"GO:0031018","endocrine pancreas development","26/5723","46/18805",0.565217391304348,1.85722751065495,3.85008303603978,0.000208463885955596,0.00304154600272713,0.00243563434005137,"BMP4/SOX4/HES1/BMP5/CDH2/BAD/WNT5A/SOX9/GDF11/CDK6/RHEB/CLOCK/SMO/GATA6/GSK3B/AKT1/GSK3A/IL6/BMP6/SIDT2/NKX6-1/PAX6/RFX3/ONECUT1/DLL1/HNF1B",26
"GO:0060443","mammary gland morphogenesis","26/5723","46/18805",0.565217391304348,1.85722751065495,3.85008303603978,0.000208463885955596,0.00304154600272713,0.00243563434005137,"IGFBP5/PERP/BMP4/CAV1/KDM5B/GLI3/NTN1/TBX2/WNT5A/MSX2/PHB2/TBX3/LRP5/AR/EPHA2/PGR/CAPN1/PML/MED1/CSF1/PTCH1/SRC/SCRIB/BTRC/ELF3/NRG3",26
"GO:0001755","neural crest cell migration","31/5723","58/18805",0.53448275862069,1.75623768580501,3.81510367880816,0.000213665066966053,0.0031030666292328,0.0024848993356833,"FN1/TWIST1/EDNRA/BMP4/ACVR1/SEMA3C/LAMA5/SEMA5A/EFNB1/SMO/KITLG/NRP1/SEMA4A/SEMA3B/NRP2/SEMA3F/GDNF/FOLR1/SEMA3A/SEMA6C/PAX6/SEMA5B/SEMA3D/SEMA4B/EDN1/EDN3/TBX1/SEMA3E/RADIL/SEMA4G/PITX2",31
"GO:0035329","hippo signaling","31/5723","58/18805",0.53448275862069,1.75623768580501,3.81510367880816,0.000213665066966053,0.0031030666292328,0.0024848993356833,"WWTR1/YAP1/WTIP/TEAD1/VGLL4/AMOTL2/FRMD6/SOX11/LATS2/DCHS1/AMOTL1/SAV1/FAT4/TEAD3/TEAD2/PPP2R1A/WWC2/DLG5/WWC3/AJUBA/SLMAP/MAP4K4/WWC1/VCP/STRN3/AMOT/SRC/SHANK2/STK3/NEK8/TEAD4",31
"GO:0003272","endocardial cushion formation","18/5723","28/18805",0.642857142857143,2.11234117970096,3.89586455625715,0.00022199550523233,0.0032019168637972,0.00256405744330729,"SNAI2/MSX1/TMEM100/BMP5/TGFB2/ACVR1/DCHS1/TBX2/BMPR1A/MSX2/TBX3/NOG/HEYL/BMP2/SMAD4/ENG/ROBO1/ROBO2",18
"GO:0003416","endochondral bone growth","18/5723","28/18805",0.642857142857143,2.11234117970096,3.89586455625715,0.00022199550523233,0.0032019168637972,0.00256405744330729,"DDR2/BNC2/EXT1/FGFR3/TSKU/MSX2/SOX9/THBS3/COL27A1/RARB/ATF2/NPR2/RARA/ECM1/FOSL2/MMP13/EVC/RARG",18
"GO:1902894","negative regulation of miRNA transcription","18/5723","28/18805",0.642857142857143,2.11234117970096,3.89586455625715,0.00022199550523233,0.0032019168637972,0.00256405744330729,"TWIST1/BMP4/APP/SMAD3/NFIB/NFATC4/SOX9/VEGFA/REST/NCOR1/GATA6/RARA/NCOR2/NFATC3/ZNF512B/YY1/PPARG/SRF",18
"GO:0140053","mitochondrial gene expression","76/5723","176/18805",0.431818181818182,1.41889584293044,3.69289989212546,0.00022260171724533,0.00320333019131807,0.00256518921939764,"MRPL32/MALSU1/MRPL36/MRPL16/MRPL34/SHMT2/MRPL17/MTERF2/MRPL41/MRPS2/MRPS33/IARS2/MRPL42/COA3/FOXO3/LRPPRC/MRPL51/MRPL21/RARS2/MRPS21/MRPS23/MRPS26/MRPL15/MRPL4/MRPS5/MRPL43/MRPS25/MRPL45/RCC1L/MRPL19/TRMT10C/THAP11/MRPS30/TBRG4/FASTK/MRPS17/MRPL35/MRPS35/YARS2/TFB2M/MRPS16/PTCD3/PRKAA1/TRNT1/MTRF1L/MRPL27/MRPS27/MRPL24/MRPL2/MTG2/TACO1/FASTKD2/KANSL3/TEFM/NGRN/TRMT5/RPUSD3/TRMT61B/POLR3A/GADD45GIP1/WARS2/TUFM/RPUSD4/POLRMT/ELAC2/PTCD1/MRPL30/MPV17L2/POLR1A/MTERF3/MTERF1/POLR1B/TWNK/EARS2/TFB1M/POLR3B",76
"GO:0099111","microtubule-based transport","94/5723","226/18805",0.415929203539823,1.36668682029816,3.66807557085879,0.000226861768814919,0.00325719756000098,0.00260832557599217,"MAP1B/GJA1/APP/SUN1/HSPB1/DPCD/ARL3/IFT22/UCHL1/TMEM108/AP3S1/RAB6A/IFT57/IFT20/TMEM230/CLUAP1/NEFL/BLOC1S4/IFT52/DYNC2H1/SYBU/ARMCX3/KIF3B/COPG1/STAU1/DYNC2LI1/KIF1C/ACTR10/PURA/BICD2/TRAF3IP1/INTU/SPAG16/LRPPRC/KIF13A/IFT74/IFT81/MAP2/VANGL1/BORCS7/STK11/NME5/DNAAF4/RHOT1/NPHP3/KIFAP3/KXD1/IFT43/TUB/WDR19/AP3D1/IFT140/CLIP3/NME7/WDR35/HDAC6/RABL2B/STK36/BICDL2/IFT88/IFT46/JHY/UXT/IFT172/KIF5B/SPEF2/KIFC2/STAU2/IFT27/BICD1/BLOC1S5/RFX3/SPAG17/HSBP1/TTC21A/LCA5/DNAAF2/FYCO1/GAS8/CCDC40/KIF27/RAB17/TTC21B/CALY/SPA17/SSX2IP/TRIM46/IFT122/BBS12/DNAH11/CAMSAP3/LCA5L/CFAP221/CFAP53",94
"GO:0009060","aerobic respiration","85/5723","201/18805",0.422885572139304,1.38954450184861,3.67241594255341,0.000230589566578629,0.00330319554123886,0.00264516021948451,"COL6A1/COX7A1/AK4/BNIP3/NUPR1/COX7A2L/STOML2/COX4I2/SLC25A23/NDUFS4/NNT/SHMT2/PDHB/SURF1/SUCLA2/ACO1/NDUFB5/NDUFC1/NDUFA8/SDHA/NDUFA5/NDUFS3/PDHA1/DLD/ATP5PO/NIPSNAP2/COQ9/DNAJC15/DNAJC30/UQCRC1/NDUFS8/ATP5F1A/UQCC3/MTFR1L/SUCLG1/COX6A1/OGDHL/IDH3G/IREB2/VCP/NDUFB10/MT-CO3/SDHD/UQCRC2/NDUFAB1/PINK1/NDUFA9/TMEM135/NDUFS1/SDHC/NDUFV1/SUCLG2/MDH1/ARL2/MDH2/NDUFS2/UQCRB/NDUFB7/CS/MT-CYB/CYC1/ISCU/ATP5F1B/FXN/TEFM/DLAT/NDUFB4/ATP5PF/ATP5F1C/NDUFC2/NDUFA1/ATP5F1D/DLST/SIRT3/SLC25A14/MTFR1/UQCRHL/UQCRH/COX6B1/CHCHD2/SDHAF4/ME3/MT-CO1/MDH1B/SLC25A51",85
"GO:0072182","regulation of nephron tubule epithelial cell differentiation","10/5723","12/18805",0.833333333333333,2.7382200477605,3.98379738786358,0.00023456896069881,0.00333505398597273,0.00267067208810161,"WWTR1/YAP1/OSR1/PROM1/CD24/CTNNB1/LIF/LHX1/PAX2/PAX8",10
"GO:0072497","mesenchymal stem cell differentiation","10/5723","12/18805",0.833333333333333,2.7382200477605,3.98379738786358,0.00023456896069881,0.00333505398597273,0.00267067208810161,"LTBP3/FZD1/SOX9/REST/SOX5/GSK3B/PDGFRA/CTNNB1/WNT3/SOX6",10
"GO:2001046","positive regulation of integrin-mediated signaling pathway","10/5723","12/18805",0.833333333333333,2.7382200477605,3.98379738786358,0.00023456896069881,0.00333505398597273,0.00267067208810161,"LAMB2/LAMC1/LAMB1/NID1/CD63/FLNA/EMP2/LAMA2/LIMS2/LAMA1",10
"GO:0042254","ribosome biogenesis","126/5723","317/18805",0.397476340694006,1.30605322151857,3.63480855820672,0.000234930028521639,0.00333505398597273,0.00267067208810161,"RPL7A/RPLP0/RPL24/RPL7/RPS4X/RPS8/RPS5/MALSU1/RPS3A/RPS6/SBDS/RPL5/PRKDC/RPL14/RPL35A/MRPS2/RPS14/GTF2H5/NMD3/NOB1/RPS27L/DIS3/RPS7/DHX30/POP5/RPL26/ZNF593/EIF2A/RPS23/PWP1/RPSA/TSR1/SURF6/NOA1/ESF1/RCL1/UTP14C/CUL4A/RPS11/FBL/EXOSC7/DROSHA/MPHOSPH10/NPM1/RCC1L/TSR3/UTP25/IMP3/BOP1/METTL5/NOL8/RPS24/RPS9/DDX10/KRR1/NOLC1/RPS16/CUL4B/RSL24D1/TFB2M/RPP30/PIN4/DDX49/WDR43/RRP1B/RPF2/EXOSC5/HEATR1/PELP1/RIOX2/RBFA/RIOK1/IMP4/EXOSC4/RRS1/MTG2/MCAT/DDX31/MRM2/ERCC2/FASTKD2/WDR18/RPS27A/UTP14A/WDR3/NGRN/NOL10/RPS19/URB1/TRMT61B/RPS13/NSA2/TRMT112/XPO1/DDX51/RPUSD4/WBP11/FTSJ3/RPS17/EIF5B/BYSL/RPL35/MPV17L2/MTERF3/UTP20/RPS12/PES1/RPUSD2/ERAL1/NLE1/MAK16/FBLL1/CDKN2A/RPL11/RPS15A/ZNF658/EFL1/RPS28/RPS25/RPS15/RNASEL/TFB1M/RPL27/NOL6/PIH1D2/GEMIN4",126
"GO:0003382","epithelial cell morphogenesis","22/5723","37/18805",0.594594594594595,1.95375700705073,3.84086929283815,0.000236905411215822,0.00334801526209266,0.00268105132589065,"FLNB/FAT1/PALLD/MET/COL18A1/AMOTL2/FRMD6/HEG1/RILPL1/EPB41L5/CLIC4/AR/MAGI1/PLOD3/CDH5/LUZP1/SPINT2/DACT2/ARHGEF26/HOXA13/POF1B/VSIG1",22
"GO:0010770","positive regulation of cell morphogenesis","22/5723","37/18805",0.594594594594595,1.95375700705073,3.84086929283815,0.000236905411215822,0.00334801526209266,0.00268105132589065,"OBSL1/DBN1/CUX1/PRKDC/PARP6/CAPRIN2/FZD4/CDKL5/EPHA4/CUL7/FBXW8/CAPRIN1/HDAC6/SLC30A1/SS18L1/ANKRD27/STAU2/ITPKA/ANAPC2/CDKL3/RELN/CAMK2B",22
"GO:0009135","purine nucleoside diphosphate metabolic process","54/5723","117/18805",0.461538461538462,1.51655264183658,3.70702937112029,0.000240475275186726,0.00338329388281682,0.00270930203129782,"COL6A1/SLC4A4/AK4/NT5E/APP/PGM1/CASK/PFKM/GPI/PGAM1/BAD/ENO2/PFKP/NUPR1/UCHL1/AK3/LDHA/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/AK1/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/ENO1/OGDHL/NUDT9/ARNT/HK1/FOXK2/MAGI3/PRKAA1/ARL2/MLST8/ENTPD4/DDIT4/FLCN/SRC/STAT3/TJP2/GUK1/SLC2A6/PGAM2/RPTOR/HTR2A/FKRP/ENTPD2",54
"GO:0009179","purine ribonucleoside diphosphate metabolic process","54/5723","117/18805",0.461538461538462,1.51655264183658,3.70702937112029,0.000240475275186726,0.00338329388281682,0.00270930203129782,"COL6A1/SLC4A4/AK4/NT5E/APP/PGM1/CASK/PFKM/GPI/PGAM1/BAD/ENO2/PFKP/NUPR1/UCHL1/AK3/LDHA/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/AK1/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/ENO1/OGDHL/NUDT9/ARNT/HK1/FOXK2/MAGI3/PRKAA1/ARL2/MLST8/ENTPD4/DDIT4/FLCN/SRC/STAT3/TJP2/GUK1/SLC2A6/PGAM2/RPTOR/HTR2A/FKRP/ENTPD2",54
"GO:0072595","maintenance of protein localization in organelle","25/5723","44/18805",0.568181818181818,1.86696821438216,3.80803949121449,0.000246041149685509,0.00342743459773134,0.00274464939771734,"KDELR1/KDELR3/SUN1/INSIG2/KDELR2/ARL2BP/HSPA5/OS9/CIZ1/TMED2/GPAA1/BBS4/PGR/SYNE1/AKT1/SKP1/TOPORS/SUPT7L/PML/HK1/PINK1/ARL2/TAF8/ANKRD13C/FKRP",25
"GO:0035988","chondrocyte proliferation","17/5723","26/18805",0.653846153846154,2.14844957593516,3.87580837257595,0.000246331567947374,0.00342743459773134,0.00274464939771734,"DDR2/ERRFI1/SLC26A2/EXT1/BMPR2/SIX2/BMPR1B/HMGA2/MMP16/FGFR3/MMP14/SOX9/PBXIP1/SMAD7/NPR2/LEF1/FOSL2",17
"GO:0048596","embryonic camera-type eye morphogenesis","17/5723","26/18805",0.653846153846154,2.14844957593516,3.87580837257595,0.000246331567947374,0.00342743459773134,0.00274464939771734,"TWIST1/ZEB1/SOX11/TBX2/WNT5A/FRS2/STRA6/FOXF2/CITED2/PAX6/KDM2B/IFT172/TFAP2A/WNT16/TH/PAX2/ALDH1A3",17
"GO:0060740","prostate gland epithelium morphogenesis","17/5723","26/18805",0.653846153846154,2.14844957593516,3.87580837257595,0.000246331567947374,0.00342743459773134,0.00274464939771734,"ID4/SULF1/BMP4/MMP2/SFRP1/TNC/WNT5A/SOX9/FRS2/NOG/FEM1B/AR/TP63/CYP7B1/RARG/HOXB13/HOXA13",17
"GO:0090103","cochlea morphogenesis","17/5723","26/18805",0.653846153846154,2.14844957593516,3.87580837257595,0.000246331567947374,0.00342743459773134,0.00274464939771734,"ZEB1/FRZB/SIX1/PTK7/EYA1/FZD2/CTHRC1/NECTIN3/TBX2/WNT5A/SOX9/DVL1/TBX18/DVL2/TBX1/PAX2/HOXA1",17
"GO:0031214","biomineral tissue development","78/5723","182/18805",0.428571428571429,1.40822745313397,3.66026898303792,0.000247556731882146,0.00343689445165896,0.00275222473771131,"TWIST1/COL6A1/COL1A2/COL1A1/GJA1/MGP/DDR2/LOX/ANO6/BMP4/LTBP3/RFLNA/ROCK2/PRICKLE1/FGFR1/WNT6/BMPR2/SMAD3/FBN2/ATRAID/PTN/BMPR1B/SLC20A2/TENT5A/ACVR1/PKDCC/ASPN/WLS/FGFR3/BMPR1A/MSX2/SOX9/SBDS/GAS6/RUNX2/PTH1R/ACVR2B/ROR2/LGR4/OSR1/PTHLH/ENPP1/KLF10/SGMS2/SLC4A2/MINPP1/ITGB1BP1/RFLNB/GREM1/GPC3/BMP2/ECM1/SLC24A3/BMP6/FOSL2/ACVR2A/HEY1/AXIN2/HACD1/OSR2/ERCC2/MMP13/NELL1/IBSP/FAM20A/TRPM4/STIM1/BCOR/TFAP2A/WNT11/CLEC3B/TBX1/ODAPH/TMEM38B/PHEX/FAM83H/FKRP/NOTUM",78
"GO:0006790","sulfur compound metabolic process","130/5723","329/18805",0.395136778115502,1.29836573693203,3.61112767085586,0.000253553467428399,0.00351241209934329,0.00281269838361868,"SULF1/SULF2/GSTM3/CHPF/EXT1/ADI1/GPC1/GSTM5/CDO1/FMO1/AHCYL2/SULT1A2/EXTL2/GSTA4/GHR/CHSY1/DSEL/TCF7L2/CHSY3/HS3ST3A1/EXT2/HS3ST3B1/MICAL2/SLC5A6/PDHB/TPST1/SUCLA2/ABHD14B/AHCYL1/GGT5/ACAT1/UGDH/ACSL3/ARSG/SULT1C2/GSTP1/PDHA1/CHPF2/CHST15/DLD/COASY/ENPP1/PDHX/PANK3/ACOT9/UST/HSD17B12/GLCE/PANK1/MTR/PGK1/GLO1/PDK2/FASN/ICMT/IDUA/SUCLG1/AHCY/MPST/ACSF2/CSAD/HS2ST1/PDK1/BTD/NUDT8/ELOVL4/HMGCR/GLB1/TM9SF2/MCEE/NAGLU/ELOVL2/CTNNB1/SULT1C4/SUCLG2/CHST14/HMGCS1/GGT7/MRI1/SULT4A1/DCAKD/MPC2/PXYLP1/BLMH/CHST7/AASS/HS6ST2/PTER/HACD1/SLC1A1/SLC35B2/SULT1A1/ACLY/BHMT2/SP1/OXSM/NUDT7/CHST9/DLAT/ACOT8/GUSB/BPNT1/HAGH/SMS/GPAM/XYLT2/DLST/FITM2/EXTL3/CHST3/FMO3/SGSH/SUOX/ACACA/PDK3/GSTM4/CPS1/ACOT11/NDST3/SULT1E1/HYAL1/NOX4/ELOVL6/AAAS/SULT2B1/GSTT2B/CHST2/PAX8/TDO2/SULT1B1",130
"GO:0001954","positive regulation of cell-matrix adhesion","30/5723","56/18805",0.535714285714286,1.76028431641746,3.7686075381316,0.000254885866926203,0.00351541710992529,0.00281510476082262,"EFEMP2/RRAS/THY1/SFRP1/S100A10/FERMT2/SMAD3/COL16A1/DAG1/CCL28/EMP2/ABL1/VEGFA/CDK6/EPB41L5/NRP1/POLDIP2/SDC4/JUP/GSK3B/MAP4K4/ITGB1BP1/TSC1/CSF1/UTRN/TEK/CX3CL1/CD36/CDH13/ITGB3",30
